ville,quartier,type_bien,surface_habitable,nb_pieces,nb_chambres,etage,ascenseur,etat,annee_construction,balcon,terrasse,parking,chauffage,classe_energie,distance_centre,distance_transport,score_commerces,prix,annee_vente,mois_vente
5,18,0,45.85,2,1,7,1,3,1937,0,0,1,0,1,6.62,252.94,6,306801.19,2022,2
13,17,3,179.79,4,2,0,0,0,1936,0,0,0,1,7,1.86,228.72,9,396457.91,2020,9
0,3,1,82.24,4,3,3,1,0,1910,1,1,0,2,4,4.04,119.07,2,246782.46,2020,1
10,16,1,116.92,4,3,0,0,1,1945,1,0,1,2,2,10.15,470.77,2,1198485.69,2021,10
9,17,4,26.62,1,0,1,0,1,2005,1,0,0,0,3,4.22,59.17,6,120438.17,2020,12
1,3,0,102.76,5,3,0,0,2,1970,0,0,0,2,6,7.79,53.89,9,502178.63,2021,1
13,11,3,185.45,6,3,0,0,1,1905,1,0,0,2,4,5.16,215.2,7,373435.63,2020,8
13,17,0,103.29,5,3,3,1,2,2020,1,0,1,0,3,1.7,322.71,5,467330.62,2022,9
12,7,1,81.82,3,2,4,1,0,1973,1,0,0,0,7,6.05,433.81,6,337623.36,2021,12
3,17,4,27.1,1,0,2,0,0,1962,0,0,1,3,6,3.81,252.94,1,50000.0,2023,10
11,11,0,43.97,3,2,3,1,1,1970,0,0,0,2,3,6.37,616.91,2,88262.49,2023,6
5,15,0,115.61,6,5,2,0,0,1975,0,0,2,0,3,2.34,163.94,5,701703.35,2023,2
7,11,3,225.78,5,3,0,0,3,2011,1,1,0,3,4,3.11,464.99,5,757013.04,2020,8
6,6,1,177.33,5,3,0,0,1,1970,1,1,0,4,3,8.59,129.97,5,653175.32,2022,12
0,17,3,235.59,7,3,0,0,4,1986,1,0,0,2,3,8.92,164.24,10,267547.8,2020,10
7,17,0,79.37,4,3,2,0,3,1952,1,1,0,2,4,3.74,273.15,2,350879.52,2023,9
6,19,0,68.56,2,2,3,1,0,2022,0,1,0,2,2,3.24,110.69,5,360830.97,2022,2
4,17,0,90.49,3,3,9,1,0,1970,0,1,1,1,7,2.58,207.41,10,325360.93,2023,7
13,7,2,108.49,6,5,2,0,0,1964,0,0,0,0,2,2.74,205.88,4,483551.51,2023,12
5,5,1,137.08,4,3,4,1,0,1921,0,0,0,2,3,7.02,132.63,2,661969.69,2022,11
14,11,1,108.95,5,4,6,1,0,1975,1,0,0,0,3,2.89,412.96,5,406432.26,2022,9
12,3,4,41.09,1,1,2,0,4,1985,1,0,1,3,4,3.72,122.88,2,115427.62,2020,9
8,12,3,142.12,4,3,0,0,3,1957,0,0,0,4,7,2.25,582.95,9,449256.36,2021,4
12,11,3,212.97,6,5,0,0,0,1895,0,0,0,3,2,1.36,252.94,1,652494.03,2020,4
1,3,3,133.27,4,2,0,0,3,2000,0,0,0,2,3,4.58,75.02,9,579656.58,2021,3
9,3,4,28.7,1,0,7,1,2,1984,1,0,1,1,7,3.8,137.1,1,240889.1,2023,7
3,11,0,52.31,3,2,2,0,1,1987,1,0,0,2,2,5.35,275.35,9,104147.6,2020,1
1,11,3,167.77,4,3,0,0,3,1970,0,0,0,4,1,2.49,110.52,3,617381.46,2022,10
0,17,0,52.52,2,0,8,1,2,1916,0,0,2,3,1,8.62,252.94,9,181495.38,2023,8
9,12,0,66.37,3,2,0,0,3,1965,1,1,0,2,2,5.62,383.76,6,434037.71,2022,9
4,7,4,35.73,1,0,4,1,1,1938,0,0,2,2,2,6.53,289.55,8,95286.88,2022,1
7,17,2,107.24,5,4,5,0,3,1998,1,1,2,3,5,10.15,419.74,9,555974.53,2020,12
3,3,3,152.47,5,3,0,0,3,1973,1,0,0,2,3,3.68,252.94,9,336093.92,2020,4
3,12,0,62.21,3,1,1,0,0,1917,0,1,0,2,1,14.05,70.36,4,112969.19,2021,6
10,0,2,92.88,4,2,0,0,0,1932,0,1,2,3,2,2.24,130.55,1,1206050.79,2023,9
13,11,4,22.63,1,3,0,0,3,1970,0,0,2,2,2,7.67,169.67,4,85750.45,2021,9
14,12,0,95.25,4,3,0,0,1,1982,1,0,1,0,5,4.62,494.75,8,240469.06,2021,1
9,12,3,234.17,4,3,0,0,2,1960,1,0,1,1,7,4.87,339.29,9,1265535.58,2020,10
8,3,0,76.66,4,3,3,1,2,1991,0,1,0,4,5,13.97,216.92,6,371032.38,2023,6
9,17,3,225.25,4,2,0,0,1,2001,0,0,0,0,1,12.97,329.67,5,710678.06,2021,4
11,12,2,180.72,5,4,6,1,3,1912,1,0,1,1,5,13.87,125.13,5,505277.2,2022,11
10,10,0,73.22,4,3,0,0,0,2005,1,0,2,2,3,0.72,39.73,5,901252.61,2020,11
11,17,0,66.28,2,1,0,0,4,2017,0,0,2,2,5,0.81,252.94,5,114792.21,2020,2
1,11,0,66.67,3,2,0,0,2,1905,0,0,2,3,4,1.07,161.99,8,390493.63,2023,1
5,4,0,87.6,4,3,1,0,1,1950,0,1,1,3,2,5.74,69.19,7,394647.29,2020,10
1,17,0,155.94,6,5,7,1,4,1927,0,0,0,3,3,1.37,132.77,5,429739.84,2020,5
4,12,0,50.77,2,2,1,0,3,1970,1,0,0,2,4,8.21,980.52,2,157724.3,2021,1
5,15,0,143.98,5,5,2,0,4,1935,0,0,2,4,2,0.79,277.88,9,700459.34,2022,8
1,17,0,65.54,2,1,1,0,0,1956,1,0,1,2,4,1.4,393.05,9,332756.34,2021,8
8,11,0,71.5,3,1,0,0,2,1939,1,0,0,2,3,5.23,21.44,5,317206.08,2023,10
12,3,0,92.56,3,2,1,0,0,1852,0,0,0,0,2,6.82,46.79,5,390564.46,2023,10
1,7,3,302.74,7,6,0,0,4,1863,0,0,0,2,7,5.51,389.95,2,651634.16,2023,8
3,11,3,90.76,3,1,0,0,1,1971,0,1,1,0,5,4.16,288.69,4,141737.16,2022,2
8,12,0,62.34,3,1,1,0,2,1971,0,0,0,2,5,2.14,82.66,6,273788.96,2022,11
8,11,3,271.61,5,5,0,0,0,1970,1,0,1,3,3,5.19,842.54,8,781159.9,2022,11
3,7,1,74.17,4,3,0,0,0,1988,0,0,1,0,4,2.73,279.52,9,153717.71,2020,6
12,11,1,90.24,4,2,5,1,1,1868,0,0,0,2,3,2.95,271.41,1,269332.13,2023,4
2,3,0,76.92,3,2,3,1,2,1969,0,0,1,0,2,4.08,545.9,3,323190.73,2022,1
5,18,4,24.19,1,0,3,1,0,1960,0,0,2,0,4,2.8,252.94,5,117907.25,2022,12
7,17,0,77.73,4,3,2,0,0,2010,1,0,1,4,2,8.7,437.58,5,272252.72,2020,5
6,8,0,86.07,4,3,1,0,0,1977,0,1,1,2,2,8.37,252.94,6,350788.54,2022,2
13,11,0,75.05,4,3,0,0,3,2003,1,0,1,3,4,6.16,113.06,8,268101.74,2021,5
9,7,0,102.13,6,6,0,0,1,2023,0,0,0,2,5,7.23,655.93,6,409776.15,2023,2
6,19,3,242.14,4,3,0,0,2,1970,1,0,0,3,3,4.46,281.23,9,1200423.98,2021,1
10,16,3,240.99,4,3,0,0,1,1894,0,0,0,2,0,7.87,262.54,3,2147421.74,2023,1
7,12,4,23.26,1,0,1,0,1,1997,0,0,0,0,4,1.87,154.06,3,80279.43,2022,8
6,14,0,111.64,5,4,6,1,4,1982,0,0,0,1,4,7.09,246.15,6,285499.76,2021,8
5,15,0,147.74,6,4,1,0,4,1982,0,0,1,4,5,8.19,418.14,9,508529.82,2023,6
10,1,0,87.3,3,3,2,0,0,1970,1,0,1,3,7,6.61,84.04,4,918130.32,2023,8
14,7,0,76.78,4,2,3,1,1,1908,0,1,1,3,3,9.28,797.7,5,264414.52,2022,5
3,3,1,120.5,4,3,3,1,1,1991,1,0,0,3,4,8.62,105.56,5,217607.37,2020,1
7,11,4,21.18,1,0,4,1,2,1974,0,1,0,2,3,5.4,199.64,2,102817.65,2021,3
3,12,1,136.7,7,5,1,0,2,1970,0,0,2,0,7,8.09,252.94,2,322478.43,2023,11
6,14,3,155.2,6,5,0,0,1,1970,0,1,1,0,4,7.8,74.4,3,422338.8,2022,11
2,17,0,151.04,4,4,3,1,1,2022,1,0,0,0,7,2.75,331.62,1,362058.69,2021,3
10,10,0,108.08,7,6,5,1,1,1993,0,0,0,3,2,8.87,403.11,9,818711.98,2020,11
14,17,3,208.08,4,4,0,0,3,2016,0,0,0,3,6,13.91,253.87,4,415826.12,2022,10
1,7,0,86.35,3,2,2,0,4,1960,0,0,0,4,4,4.26,173.01,3,218230.93,2020,4
3,17,4,17.97,1,0,8,1,0,1970,0,0,0,3,2,9.96,252.94,7,50000.0,2020,7
10,0,3,238.83,4,3,0,0,1,1992,1,0,0,0,0,7.45,154.83,5,1657002.83,2022,6
11,3,0,34.84,1,0,3,1,3,1957,0,0,1,2,6,7.61,252.94,2,83762.7,2020,6
2,17,4,26.58,1,0,4,1,0,1971,1,0,0,3,1,6.15,252.94,4,68072.31,2022,4
12,11,2,115.9,4,3,3,0,0,1933,0,0,1,0,2,3.26,50.5,5,527375.48,2021,6
5,13,0,81.28,3,3,6,1,4,1902,1,0,0,2,2,5.33,89.8,2,293969.49,2023,2
1,7,3,285.24,7,6,0,0,3,1967,1,0,0,0,5,6.14,212.0,5,995267.95,2021,10
5,13,0,117.29,5,4,3,0,4,2023,1,0,1,3,7,10.24,252.94,3,332961.82,2023,6
3,12,3,112.76,4,2,0,0,1,2008,0,0,0,0,2,1.53,348.24,1,146506.08,2023,4
6,2,0,61.33,3,3,8,0,1,1861,1,1,2,0,3,5.73,82.92,6,202851.39,2023,8
13,12,0,123.94,5,5,2,0,0,2020,0,0,0,0,6,5.12,252.94,3,343873.32,2023,2
6,14,3,173.19,7,5,0,0,0,1967,1,0,0,3,3,6.21,101.03,8,470630.28,2022,6
1,7,0,55.1,2,1,6,1,1,1970,0,1,1,3,7,7.49,317.36,9,250741.98,2021,11
8,3,4,34.32,1,1,4,0,0,2014,0,0,0,0,3,17.86,554.9,3,85551.73,2022,6
6,14,2,132.95,6,5,5,0,0,2015,0,0,2,2,3,3.49,172.66,5,695854.59,2022,3
1,11,0,54.75,2,2,0,0,0,2006,1,1,0,0,7,15.49,119.44,8,212039.98,2021,9
10,9,4,38.97,1,0,1,0,3,1981,0,0,0,2,4,4.87,169.7,9,477609.18,2020,8
4,17,3,115.35,4,2,0,0,1,1970,1,1,1,3,7,8.77,80.61,3,257521.73,2023,6
6,2,0,121.67,5,3,6,1,0,1970,0,0,1,2,1,6.89,112.06,2,535454.59,2023,5
10,16,3,219.29,5,5,0,0,4,1970,0,0,0,4,4,3.93,252.94,5,1323290.04,2023,4
5,5,3,225.92,5,3,5,0,0,1970,1,0,0,0,3,9.03,484.05,3,666980.98,2022,9
11,11,3,177.13,5,5,0,0,0,1962,1,0,1,4,1,2.77,181.48,9,316618.58,2021,12
7,12,2,167.95,5,4,2,0,0,1994,1,0,0,2,3,1.18,252.94,6,750429.43,2021,6
13,3,3,195.12,7,5,0,0,0,1970,0,1,1,4,3,12.86,95.2,5,552142.87,2022,8
5,18,1,168.32,7,6,5,1,1,1961,0,1,1,1,4,0.45,1065.11,4,874904.83,2023,3
5,13,3,183.24,5,3,0,0,0,1960,1,0,2,2,0,6.41,5.65,2,854466.26,2023,1
1,3,0,117.92,5,3,10,1,4,1955,1,0,0,2,7,2.31,465.82,3,453364.65,2022,4
3,12,3,150.85,5,5,0,0,0,1959,0,0,0,2,3,10.5,593.62,2,200504.06,2021,6
3,11,0,60.73,2,2,1,0,3,1995,1,0,1,0,3,6.57,151.99,10,142006.17,2023,7
8,11,3,191.38,7,5,0,0,1,1893,0,0,0,0,7,2.7,252.94,1,508436.4,2023,4
9,7,3,155.86,4,3,0,0,0,2000,0,0,0,3,3,3.48,319.2,2,610904.53,2023,2
4,11,3,180.33,5,4,0,0,1,1935,0,0,1,2,2,10.36,95.71,5,312415.19,2022,6
8,11,0,46.37,2,2,2,0,1,1925,0,0,1,3,3,6.07,600.02,9,136954.55,2023,1
1,12,3,208.14,6,4,0,0,0,1914,1,0,0,4,2,4.8,112.73,1,633817.6,2020,2
12,12,0,113.53,4,3,1,0,4,1938,1,1,1,2,4,7.56,486.9,9,229007.28,2021,12
13,3,3,154.81,6,5,0,0,2,2004,0,0,0,0,0,6.11,1176.66,6,741276.19,2020,5
0,17,4,36.98,1,0,1,0,3,1973,1,0,2,2,5,3.89,174.65,8,97877.53,2021,10
4,12,1,149.18,20,2,4,1,2,1942,0,0,0,0,5,8.65,359.48,5,482183.63,2023,9
4,3,0,106.94,7,6,1,0,2,1931,1,0,0,3,2,4.26,246.42,10,536299.17,2023,2
2,11,3,159.56,7,7,0,0,3,1996,0,0,0,0,1,1.1,252.94,3,422080.86,2023,3
1,3,3,125.88,6,5,0,0,3,1970,0,0,2,2,4,4.52,192.16,1,539846.16,2021,8
14,3,2,126.46,5,4,3,1,0,1913,1,0,0,0,5,3.63,568.82,6,440989.75,2022,5
5,15,3,213.18,4,3,0,0,1,1957,0,0,0,2,5,6.91,260.12,1,840860.65,2022,1
11,3,0,58.79,3,2,8,1,3,1965,1,0,1,3,1,4.8,167.04,5,204583.29,2021,6
7,12,0,109.24,6,5,2,0,1,1954,0,0,2,3,3,4.12,173.02,5,396287.06,2023,11
14,17,3,198.84,4,3,0,0,0,1942,0,0,1,2,3,6.34,162.89,1,514162.06,2023,10
3,3,4,25.86,1,1,6,1,3,1970,0,1,2,3,4,5.82,352.65,7,82531.62,2022,10
1,7,2,182.85,5,3,2,0,0,1993,1,0,1,2,3,2.26,167.48,10,1062942.58,2020,4
0,11,0,68.41,2,3,1,0,0,2018,1,0,0,2,3,9.74,300.14,4,152849.4,2021,8
0,11,1,76.49,4,3,2,0,1,1868,0,0,1,2,7,11.01,592.34,9,158872.6,2021,1
14,11,0,102.82,4,3,0,0,3,1982,1,0,0,0,6,1.74,283.16,6,354655.29,2023,4
0,11,1,97.23,4,3,4,1,2,1900,1,1,0,2,2,3.59,369.68,2,378122.92,2020,5
7,11,2,110.5,5,5,3,0,0,1933,0,0,1,4,3,10.72,74.94,6,428453.06,2021,1
1,3,3,156.99,4,3,0,0,1,1974,0,1,0,0,7,5.38,627.48,2,524971.47,2023,11
3,17,4,43.15,1,1,4,1,0,1999,0,0,0,2,7,3.27,252.94,5,85524.63,2021,11
1,7,0,85.0,4,3,2,0,1,1964,1,1,2,3,2,8.49,243.31,5,363037.62,2021,2
4,12,0,56.87,3,1,4,1,0,2009,0,0,0,0,2,6.79,117.23,5,150766.35,2023,3
14,7,0,56.37,2,0,1,0,1,1990,0,1,1,1,4,10.82,432.62,4,178899.98,2023,2
10,0,0,54.5,3,2,4,1,0,1932,1,1,0,1,3,2.85,254.5,5,620026.23,2020,4
0,12,3,160.45,6,4,0,0,3,1987,1,1,0,3,4,12.52,252.94,10,258544.98,2022,12
6,8,0,107.15,5,4,0,0,3,1949,1,1,0,3,2,3.22,366.38,9,520260.89,2023,6
1,3,2,114.33,4,3,2,0,2,1996,1,0,1,2,6,8.63,287.61,5,743197.3,2020,7
14,11,0,122.07,5,4,4,0,1,1937,1,1,1,1,5,3.0,32.85,7,357053.79,2021,1
9,3,3,176.44,6,6,0,0,2,1920,0,0,0,2,3,9.5,216.6,9,862140.42,2022,5
13,11,3,126.91,5,4,0,0,3,1983,0,0,1,0,5,7.23,227.99,1,328068.34,2021,7
9,17,0,49.64,2,1,6,1,3,1981,1,0,0,4,6,6.7,655.58,3,224022.31,2022,3
14,12,0,107.62,7,6,6,1,0,1977,1,0,1,0,6,7.37,438.52,6,344505.14,2022,9
0,7,0,92.27,3,1,3,1,0,1939,1,0,0,2,2,13.06,800.44,1,178500.96,2020,2
5,13,4,24.58,1,0,7,1,0,1934,1,1,0,0,3,2.58,454.29,7,151922.4,2021,2
0,11,3,124.75,4,3,0,0,2,2013,0,0,0,3,3,6.2,252.94,2,311556.38,2020,12
5,15,0,60.34,3,3,3,1,1,1973,0,1,0,0,4,2.74,89.36,4,333537.52,2020,8
3,7,4,39.78,1,0,3,0,1,1961,1,0,0,3,1,6.66,732.12,2,78070.8,2023,12
3,12,0,105.82,4,2,5,1,4,2002,0,0,0,4,4,1.68,422.87,3,157894.58,2021,10
14,17,3,121.7,4,3,0,0,3,1885,1,0,0,1,2,4.9,328.39,10,338792.05,2023,6
4,12,0,57.19,3,2,6,1,3,1986,1,0,0,2,3,2.4,81.52,3,236185.15,2021,3
3,11,4,58.49,1,1,4,0,1,1921,0,0,0,0,7,7.63,279.79,7,95570.21,2020,5
4,12,2,143.36,5,3,8,1,4,1936,1,1,0,3,3,2.8,283.82,7,473786.62,2021,5
3,3,4,22.3,1,0,1,0,1,1983,1,0,0,0,1,9.97,206.7,2,50000.0,2021,7
0,17,0,63.22,3,2,7,1,3,1944,0,1,0,3,7,9.68,118.13,4,167068.64,2023,6
1,17,0,119.5,5,3,1,0,4,1997,1,1,0,2,3,2.28,83.95,9,453846.41,2023,6
7,3,4,5.0,1,0,3,1,1,1972,0,0,0,3,3,10.53,883.96,8,78129.89,2022,1
6,6,3,161.07,4,2,0,0,4,1950,0,0,0,0,6,13.95,50.71,7,257046.59,2022,1
0,3,0,69.01,2,1,5,1,2,2008,1,0,1,2,3,8.41,128.87,5,219874.88,2021,2
2,7,4,27.74,1,0,6,1,1,1982,1,1,0,4,3,6.25,252.94,3,65155.95,2020,3
1,3,0,98.49,4,3,1,0,2,1962,0,0,1,1,1,4.2,419.93,3,717884.68,2023,7
2,12,0,84.14,3,1,9,1,0,1965,1,0,1,3,7,5.27,252.94,9,214772.71,2021,9
9,3,2,146.01,6,6,0,0,0,1942,1,0,1,2,1,4.09,245.89,10,1221730.36,2022,9
12,11,3,149.99,4,4,0,0,0,1910,0,0,0,2,3,6.59,170.38,4,376756.84,2022,11
6,19,0,42.83,2,2,0,0,0,1947,0,0,0,3,3,7.27,73.6,6,186261.77,2023,5
9,3,4,26.42,1,0,6,1,1,1942,0,0,0,1,5,8.06,210.52,6,116584.99,2021,9
3,12,2,111.68,4,3,6,1,3,1952,1,0,2,4,4,1.97,401.94,5,304315.98,2023,11
4,7,0,87.56,3,1,5,1,0,1970,1,0,1,0,2,6.33,395.63,2,274651.71,2022,6
3,7,3,163.04,7,5,0,0,2,1894,1,0,0,0,1,1.34,252.94,3,442533.98,2022,1
14,12,4,22.86,1,3,6,1,0,1909,1,0,0,3,1,3.83,135.96,5,95820.19,2020,7
7,12,0,48.9,2,1,0,0,3,1992,0,0,0,4,7,7.35,737.33,5,210752.09,2022,10
3,12,3,315.71,4,3,0,0,3,1930,0,0,2,0,6,1.89,318.55,2,484598.5,2023,6
11,11,0,99.93,3,2,0,0,0,1952,1,0,1,2,4,5.61,-50.0,8,217593.48,2021,12
9,17,4,34.15,1,0,8,1,3,1983,1,0,0,2,1,1.28,813.65,3,225666.38,2021,11
4,3,4,32.11,1,1,4,0,1,2021,0,0,0,2,2,4.52,252.94,4,111507.09,2023,4
11,12,0,66.3,2,2,7,1,1,1917,1,0,0,0,4,1.53,243.15,2,139702.21,2020,5
7,12,4,29.6,1,0,7,1,0,1995,1,1,1,0,2,2.66,252.94,8,139411.04,2022,7
1,12,4,23.32,1,1,4,1,3,1969,1,0,0,4,3,5.05,36.86,10,117615.33,2022,7
14,7,0,77.4,3,3,4,1,0,1906,1,1,0,1,7,14.21,252.94,9,204470.52,2021,9
13,12,3,210.11,4,2,0,0,0,1927,0,0,0,0,5,7.06,112.1,10,489371.4,2022,11
5,15,0,72.21,4,3,2,0,1,1988,0,0,1,2,7,7.81,246.2,1,341574.89,2020,10
8,12,1,75.81,4,3,0,0,0,2009,1,1,0,2,2,2.79,84.03,2,332684.33,2023,11
7,3,3,198.46,6,5,0,0,0,1858,0,0,0,2,7,6.09,166.41,7,569251.53,2021,3
11,11,3,187.85,6,5,0,0,1,1936,0,0,0,0,3,4.85,189.15,9,305132.09,2022,8
13,17,3,222.43,4,4,0,0,0,1955,0,0,1,3,3,6.26,234.67,6,656490.83,2020,4
13,7,3,171.24,6,3,0,0,1,2022,0,1,0,0,3,3.21,387.9,4,411411.17,2021,6
7,3,2,146.6,5,3,4,1,4,1984,1,0,0,2,1,2.64,127.33,6,504595.59,2023,1
13,11,3,118.82,4,3,0,0,1,1955,0,0,1,1,2,4.14,758.76,7,310915.56,2022,12
9,17,2,92.7,3,3,6,1,1,1933,1,0,0,4,3,2.13,726.7,2,613103.22,2022,4
13,17,3,162.28,4,3,0,0,3,1970,0,0,0,2,4,6.03,139.82,10,460995.78,2020,7
3,17,0,77.5,3,2,3,1,0,1884,1,1,0,3,2,5.73,1065.56,9,172190.17,2020,2
2,3,2,149.38,4,3,0,0,4,2023,0,0,1,2,2,4.3,51.5,1,383175.92,2023,4
4,11,3,188.0,7,6,0,0,3,2021,0,0,0,0,3,8.1,135.19,5,436945.08,2021,7
6,6,3,140.45,6,5,0,0,1,1857,0,0,0,2,1,3.07,1356.43,4,393333.42,2022,7
9,11,1,136.31,5,3,0,0,0,1970,0,0,0,4,3,7.1,333.55,10,610681.52,2022,11
13,11,0,63.22,2,2,0,0,0,1970,1,1,0,0,3,12.06,170.39,5,210739.16,2021,12
0,11,0,68.66,2,2,4,1,2,1947,0,0,0,2,3,6.19,480.13,4,206067.67,2022,3
1,3,0,92.35,3,2,3,1,1,2012,0,0,1,0,5,7.36,474.0,6,348518.52,2020,12
0,3,3,145.79,5,5,0,1,1,2009,1,0,1,2,1,2.29,535.54,9,362082.86,2021,12
5,15,4,37.82,1,3,3,1,1,1987,0,0,0,0,5,5.05,770.9,3,213625.67,2020,6
14,11,1,81.8,4,3,3,1,0,2022,1,0,0,0,3,1.89,80.23,5,274587.58,2023,10
11,3,3,141.02,4,2,0,0,1,1994,1,0,1,1,2,14.26,336.54,8,236201.04,2021,10
13,17,4,23.12,1,1,1,0,1,1938,0,0,1,3,1,5.03,438.99,9,71467.24,2020,1
10,9,2,101.66,5,5,6,1,0,2004,0,0,1,0,4,10.48,352.17,9,1326107.15,2021,3
3,7,3,150.18,7,6,0,0,1,1971,1,0,0,3,0,2.5,432.41,2,239196.17,2023,9
5,15,0,58.81,2,1,2,0,2,1970,1,0,0,4,7,2.88,317.19,8,492102.44,2023,9
1,3,3,164.96,5,4,0,0,0,2004,0,0,0,1,5,3.67,116.18,2,593795.29,2021,6
3,3,1,79.09,3,2,4,1,0,1973,1,1,2,4,5,2.27,226.9,2,195089.43,2022,1
4,3,1,78.91,3,2,2,0,0,1951,0,0,0,3,3,8.11,252.94,1,217777.88,2023,2
13,7,3,194.03,6,5,0,0,1,2015,1,0,1,2,6,4.17,170.36,9,355163.92,2021,8
11,12,2,88.43,4,2,0,0,0,1900,0,0,2,3,4,2.79,70.06,3,240021.06,2021,2
4,3,0,66.66,2,0,1,0,0,1985,0,0,2,3,5,2.97,324.01,7,249551.92,2021,3
13,17,0,78.04,3,2,8,1,4,1998,0,1,2,0,5,5.69,660.83,7,201837.51,2023,3
8,7,1,182.54,6,4,1,0,3,1886,0,0,1,3,0,3.95,667.93,4,809025.79,2022,5
6,6,0,76.66,3,2,0,0,3,1970,0,1,0,2,3,5.54,256.19,10,342541.23,2023,3
4,3,0,107.41,4,2,1,0,0,1936,0,0,1,1,3,8.15,252.94,8,355377.99,2023,12
6,6,0,82.95,4,3,6,1,1,2011,0,1,0,3,2,8.6,293.64,3,324326.15,2023,8
5,13,3,288.17,6,5,0,0,0,1984,1,0,1,2,6,3.82,608.46,8,969659.5,2023,2
12,7,3,224.8,6,5,0,0,1,1935,1,0,0,3,1,6.83,374.8,2,482195.5,2020,1
8,7,0,77.61,4,4,2,0,4,2013,0,0,1,3,2,3.04,308.01,3,191749.44,2022,7
14,12,2,137.59,4,3,2,0,0,1939,1,0,0,2,1,10.9,266.43,4,517515.25,2023,9
9,3,2,110.82,7,3,2,0,4,1985,0,1,1,4,3,8.68,299.95,5,605750.99,2021,11
6,14,0,71.06,3,1,9,1,4,1965,0,1,2,3,4,21.64,155.27,1,133666.56,2021,4
8,7,0,136.85,4,4,10,1,4,1907,0,0,1,4,2,1.97,287.88,4,377363.86,2021,3
12,11,4,21.86,1,0,3,1,3,1995,0,1,1,1,3,6.04,377.56,3,91252.03,2020,4
11,7,3,172.51,4,3,0,0,1,1951,0,0,1,0,2,6.57,595.43,2,284676.79,2023,2
6,19,0,85.46,3,3,5,1,1,1955,1,0,1,2,7,4.69,252.94,1,454282.47,2022,11
2,3,0,67.25,2,0,1,0,0,1935,0,1,0,3,1,9.81,263.4,10,246785.57,2021,8
0,7,0,86.96,3,3,2,0,0,2001,1,0,2,2,3,2.01,240.11,2,226727.54,2020,4
2,12,0,71.12,3,3,4,1,1,1925,1,1,0,2,2,8.46,474.16,10,163313.25,2020,6
7,3,3,202.31,4,4,0,0,2,1935,0,0,1,2,7,3.17,112.34,1,925073.02,2020,8
1,3,3,133.66,4,4,0,0,1,1961,1,0,0,0,7,4.04,520.44,9,509113.79,2021,11
14,17,4,24.92,1,0,1,0,2,1970,1,0,0,1,4,10.4,113.26,1,74349.71,2021,2
0,3,4,23.97,1,1,1,0,1,1911,1,0,0,2,3,2.13,162.4,9,58076.13,2021,9
1,17,0,50.92,2,0,7,1,4,1970,0,0,0,2,3,4.86,264.06,6,170480.02,2021,6
11,3,4,47.84,1,0,1,0,2,2018,1,1,2,4,7,10.08,288.98,5,170390.67,2021,4
13,3,0,65.63,2,0,0,0,0,2000,1,1,1,0,7,5.43,252.94,9,245000.41,2021,3
6,6,3,220.97,4,2,0,0,3,1970,0,0,2,2,5,4.11,191.7,7,686772.91,2021,11
13,12,4,26.65,1,0,5,1,3,1978,1,0,1,2,0,2.99,207.98,4,119609.76,2023,7
2,3,3,178.72,4,2,0,0,1,1999,1,0,2,3,3,4.31,84.95,4,480213.77,2021,9
10,1,3,272.52,5,4,0,0,3,1920,1,0,2,2,5,3.9,515.61,5,2281834.47,2023,10
6,8,3,221.98,5,4,0,0,4,1903,0,0,1,0,3,4.47,202.83,3,473024.91,2022,5
8,3,2,151.19,4,2,1,0,0,2011,0,1,1,2,2,3.25,412.35,3,871232.74,2020,6
14,7,3,163.74,4,3,0,0,1,1939,0,0,0,3,2,9.57,142.09,7,311761.78,2021,5
13,3,4,21.51,1,3,3,1,0,1970,0,1,2,3,3,7.44,907.37,5,90526.34,2022,9
2,12,1,93.19,4,3,0,0,3,1934,0,0,1,3,4,4.3,252.94,5,278287.26,2022,9
6,14,4,28.46,1,0,0,0,0,1970,0,0,0,4,5,4.13,252.94,1,92406.71,2023,10
10,16,3,253.08,5,4,0,0,0,1971,0,0,1,3,3,3.46,348.96,2,2529100.36,2020,10
1,7,0,86.69,4,3,3,1,4,1964,0,1,1,3,4,7.7,677.27,9,291249.95,2020,8
0,7,0,104.2,5,3,2,0,4,1991,1,0,0,0,2,3.64,389.15,1,163935.16,2022,1
8,12,3,191.84,4,3,0,0,3,2007,0,0,0,1,3,3.75,530.48,2,644324.9,2022,8
7,7,4,26.06,1,3,3,0,2,1919,0,0,0,2,4,8.61,74.13,1,119066.22,2021,9
6,19,0,65.66,2,1,8,0,3,1928,1,0,1,2,5,7.31,107.27,5,224486.13,2021,12
7,3,1,128.48,5,4,2,0,1,2018,1,0,1,4,4,5.04,213.83,8,405179.38,2021,2
5,18,0,132.41,4,3,4,1,1,1962,0,0,1,2,5,7.35,252.94,10,483126.07,2023,1
11,11,4,28.55,1,0,0,0,0,2018,1,1,1,4,5,7.77,690.25,8,69706.48,2021,11
14,11,0,102.67,5,3,7,1,0,1952,0,0,0,3,2,8.83,252.94,5,298071.43,2022,4
6,19,3,177.15,6,6,0,0,0,1953,0,0,0,3,2,6.34,67.98,8,611075.51,2020,12
4,11,4,22.06,1,0,6,1,3,1989,0,0,2,4,4,6.72,292.85,2,71496.5,2020,4
